median_rent,median_income,total_pop,white_non_hisp,total_housing_units,vacant_housing_units,borough,year,geoid
1629.0,107734.0,3745,2673,1529,113,Brooklyn,2023,055200
2930.0,141250.0,3325,1893,1634,69,Brooklyn,2023,055300
1744.0,61740.0,4088,2822,1821,60,Brooklyn,2023,055400
3501.0,188015.0,9183,5559,5011,596,Brooklyn,2023,055500
2001.0,68589.0,3363,2526,1399,72,Brooklyn,2023,055600
3501.0,146765.0,1775,1300,1028,32,Brooklyn,2023,055700
1614.0,69063.0,2291,1533,1017,112,Brooklyn,2023,055800
1773.0,72283.0,3594,2340,1641,195,Brooklyn,2023,056000
2783.0,160810.0,3580,2322,1956,253,Brooklyn,2023,056100
3501.0,92500.0,1865,1569,612,78,Brooklyn,2023,056200
2780.0,146458.0,4778,3010,2406,136,Brooklyn,2023,056301
2114.0,74732.0,2140,1029,1195,56,Brooklyn,2023,056302
2050.0,84128.0,2564,1547,1108,54,Brooklyn,2023,056400
2683.0,118032.0,3340,2462,2078,165,Brooklyn,2023,056500
1708.0,73929.0,2297,1086,940,82,Brooklyn,2023,056600
1417.0,74476.0,1247,687,628,81,Brooklyn,2023,056800
2746.0,164519.0,1744,1308,929,64,Brooklyn,2023,056900
2568.0,78184.0,3621,1542,1649,25,Brooklyn,2023,057000
2385.0,117832.0,4184,3144,2313,94,Brooklyn,2023,057100
733.0,40428.0,5499,927,2295,220,Brooklyn,2023,057200
2520.0,148875.0,2482,1741,1501,180,Brooklyn,2023,057300
1602.0,94231.0,2609,935,1057,47,Brooklyn,2023,057400
2634.0,128304.0,4903,2889,2529,219,Brooklyn,2023,057500
2117.0,92719.0,2881,1144,1069,44,Brooklyn,2023,057600
1704.0,46746.0,2997,1260,1240,103,Brooklyn,2023,057800
2491.0,137366.0,1427,662,596,64,Brooklyn,2023,057901
1736.0,41278.0,3466,1514,1292,109,Brooklyn,2023,058000
1466.0,57143.0,2435,1121,952,128,Brooklyn,2023,058200
2005.0,69643.0,3546,2428,1507,129,Brooklyn,2023,058400
1990.0,84176.0,2289,745,905,77,Brooklyn,2023,058600
1723.0,115865.0,3639,2346,1556,120,Brooklyn,2023,058800
2397.0,110313.0,1876,1606,885,31,Brooklyn,2023,058901
1867.0,97567.0,2013,654,722,58,Brooklyn,2023,059000
2687.0,135339.0,3885,2903,2095,176,Brooklyn,2023,059100
1775.0,58063.0,3894,2428,1811,108,Brooklyn,2023,059200
2285.0,106544.0,2603,1909,1033,13,Brooklyn,2023,059300
1665.0,74917.0,5730,4185,2461,88,Brooklyn,2023,059402
1529.0,63750.0,2839,1357,1318,226,Brooklyn,2023,059403
1575.0,62854.0,4244,2372,1695,84,Brooklyn,2023,059404
956.0,56359.0,2235,1677,1219,31,Brooklyn,2023,059600
1785.0,81724.0,3123,2161,1381,107,Brooklyn,2023,059800
1756.0,99383.0,6451,4966,2757,60,Brooklyn,2023,060000
2057.0,64353.0,2766,1789,1446,42,Brooklyn,2023,060600
1494.0,65705.0,3779,2155,1880,152,Brooklyn,2023,060800
1795.0,75132.0,5163,5016,2630,65,Brooklyn,2023,061002
1645.0,50361.0,2047,464,658,39,Brooklyn,2023,061003
1513.0,38443.0,5659,4300,3001,116,Brooklyn,2023,061004
2011.0,153854.0,1094,940,454,17,Brooklyn,2023,061200
2138.0,168438.0,1553,1483,594,56,Brooklyn,2023,061600
1888.0,91486.0,1807,1670,727,51,Brooklyn,2023,062000
1911.0,68997.0,2891,1484,1229,106,Brooklyn,2023,062200
1397.0,65694.0,3225,2089,1236,24,Brooklyn,2023,062600
1687.0,111894.0,4879,3821,1941,93,Brooklyn,2023,062800
950.0,79500.0,1468,998,674,38,Brooklyn,2023,063200
1982.0,104091.0,1851,1243,740,68,Brooklyn,2023,063800
1750.0,144857.0,1581,1336,557,93,Brooklyn,2023,064000
1750.0,68319.0,2687,2062,1016,67,Brooklyn,2023,064200
1996.0,95833.0,2447,1520,865,55,Brooklyn,2023,064400
1457.0,96462.0,2187,1489,753,26,Brooklyn,2023,064600
2286.0,110156.0,1933,1133,701,44,Brooklyn,2023,064800
1514.0,90254.0,1312,448,568,21,Brooklyn,2023,065000
1847.0,92969.0,1180,973,543,30,Brooklyn,2023,065200
1882.0,127143.0,1759,1241,510,0,Brooklyn,2023,065400
2795.0,122708.0,1844,1180,667,8,Brooklyn,2023,065600
1543.0,94400.0,1792,917,714,94,Brooklyn,2023,065800
3501.0,150219.0,1912,1294,718,39,Brooklyn,2023,066000
1972.0,63681.0,1144,516,602,97,Brooklyn,2023,066200
2015.0,88920.0,2598,486,1152,83,Brooklyn,2023,067000
1792.0,81834.0,1559,62,542,33,Brooklyn,2023,067200
1875.0,122609.0,1910,150,660,98,Brooklyn,2023,067400
2146.0,124934.0,1795,157,610,59,Brooklyn,2023,067600
1778.0,95044.0,2675,93,1028,74,Brooklyn,2023,067800
1651.0,93994.0,1907,104,671,38,Brooklyn,2023,068000
1768.0,118611.0,2844,474,938,22,Brooklyn,2023,068200
1803.0,107431.0,1724,773,744,43,Brooklyn,2023,068600
1770.0,91000.0,1628,257,753,69,Brooklyn,2023,068800
1775.0,127989.0,1728,158,654,72,Brooklyn,2023,069000
2106.0,92717.0,2288,233,926,112,Brooklyn,2023,069200
2119.0,98607.0,3406,1125,1586,261,Brooklyn,2023,069601
1765.0,101724.0,5630,2941,2365,387,Brooklyn,2023,069602
2190.0,126500.0,1452,741,477,65,Brooklyn,2023,069800
1897.0,93493.0,1402,1054,778,130,Brooklyn,2023,070000
2367.0,117604.0,6804,6082,2392,0,Brooklyn,2023,070201
2197.0,145577.0,2584,2032,1186,218,Brooklyn,2023,070601
2040.0,72619.0,1938,40,726,68,Brooklyn,2023,072000
1878.0,55068.0,2187,26,1162,173,Brooklyn,2023,072200
1552.0,65722.0,1694,13,797,77,Brooklyn,2023,072400
2135.0,101250.0,2647,107,750,16,Brooklyn,2023,072600
1634.0,64654.0,3594,39,1673,56,Brooklyn,2023,072800
2033.0,137244.0,2449,123,779,17,Brooklyn,2023,073000
1467.0,87908.0,1927,30,743,46,Brooklyn,2023,073200
1541.0,124205.0,1479,43,555,13,Brooklyn,2023,073400
1529.0,79256.0,2807,45,1209,134,Brooklyn,2023,073600
1577.0,57222.0,3464,792,1371,45,Brooklyn,2023,073800
1944.0,79688.0,3816,466,1140,16,Brooklyn,2023,074000
1795.0,72635.0,2799,1205,1008,28,Brooklyn,2023,074200
1363.0,145929.0,3068,2676,639,0,Brooklyn,2023,074400
1399.0,85587.0,2149,1723,738,39,Brooklyn,2023,074600
1274.0,79808.0,1595,1107,722,44,Brooklyn,2023,074800
1922.0,105881.0,2845,1956,1021,66,Brooklyn,2023,075000
2390.0,116726.0,1284,1264,447,20,Brooklyn,2023,075400
1429.0,87885.0,1949,1423,794,38,Brooklyn,2023,075600
1302.0,58314.0,1460,1196,677,59,Brooklyn,2023,075800
1548.0,65795.0,3092,2433,1180,0,Brooklyn,2023,076000
1442.0,43365.0,4114,1498,1627,72,Brooklyn,2023,076200
1727.0,79868.0,4192,820,1649,47,Brooklyn,2023,076400
1859.0,74773.0,2114,333,758,80,Brooklyn,2023,076600
2039.0,61354.0,3998,2467,1328,34,Brooklyn,2023,076800
1791.0,84476.0,2726,450,1221,76,Brooklyn,2023,077000
1726.0,75739.0,3243,988,1220,27,Brooklyn,2023,077200
1676.0,76061.0,3106,458,1296,21,Brooklyn,2023,077400
1787.0,72240.0,3438,458,1892,162,Brooklyn,2023,077600
1893.0,117232.0,2221,105,700,61,Brooklyn,2023,078000
1718.0,59422.0,4196,48,1758,95,Brooklyn,2023,078200
1965.0,93409.0,2334,89,889,67,Brooklyn,2023,078400
1683.0,84458.0,2182,176,1012,23,Brooklyn,2023,078601
1860.0,62237.0,2225,122,953,93,Brooklyn,2023,078602
1777.0,58493.0,1862,161,866,139,Brooklyn,2023,078801
1548.0,51037.0,1870,12,623,26,Brooklyn,2023,078802
1408.0,68977.0,1841,70,556,73,Brooklyn,2023,079001
1711.0,59896.0,3182,80,1498,272,Brooklyn,2023,079002
1708.0,86434.0,1418,257,647,102,Brooklyn,2023,079201
2088.0,91143.0,2478,171,919,123,Brooklyn,2023,079202
2178.0,97500.0,2385,124,736,64,Brooklyn,2023,079400
1742.0,71509.0,3526,872,1700,146,Brooklyn,2023,079601
1636.0,87847.0,6091,885,2323,79,Brooklyn,2023,079602
1977.0,79054.0,3245,1157,1633,107,Brooklyn,2023,079801
1876.0,98516.0,5013,1357,2752,52,Brooklyn,2023,079802
1728.0,106250.0,3386,985,1546,160,Brooklyn,2023,080000
1788.0,96627.0,4088,687,2096,222,Brooklyn,2023,080200
1818.0,56250.0,2893,611,1542,246,Brooklyn,2023,080400
1701.0,68400.0,3647,1168,1471,163,Brooklyn,2023,080600
1044.0,12132.0,2071,347,783,53,Brooklyn,2023,080800
1568.0,83362.0,2063,191,1197,271,Brooklyn,2023,081000
1488.0,52250.0,2628,314,1081,111,Brooklyn,2023,081400
1487.0,109043.0,2988,274,1042,78,Brooklyn,2023,081600
1784.0,73463.0,4556,590,2292,347,Brooklyn,2023,081800
1728.0,61548.0,4830,650,2606,200,Brooklyn,2023,082000
1721.0,87104.0,7682,735,3579,280,Brooklyn,2023,082200
1564.0,69886.0,5862,220,2303,177,Brooklyn,2023,082400
1558.0,69732.0,4607,181,2211,275,Brooklyn,2023,082600
1787.0,74076.0,3882,298,1575,206,Brooklyn,2023,082800
1708.0,81016.0,6040,94,2569,249,Brooklyn,2023,083000
1745.0,97104.0,2227,25,867,56,Brooklyn,2023,083200
2139.0,90625.0,1580,26,640,68,Brooklyn,2023,083400
1318.0,82464.0,1876,36,793,142,Brooklyn,2023,083600
1255.0,58625.0,1802,8,734,34,Brooklyn,2023,083800
1588.0,76607.0,2378,31,888,17,Brooklyn,2023,084000
1723.0,68555.0,1991,32,767,52,Brooklyn,2023,084600
1697.0,92578.0,1508,11,630,76,Brooklyn,2023,084800
2655.0,120179.0,1486,44,510,31,Brooklyn,2023,085000
1490.0,71042.0,2147,61,908,41,Brooklyn,2023,085400
1782.0,91061.0,3458,73,1565,117,Brooklyn,2023,085600
1648.0,57105.0,1813,0,845,91,Brooklyn,2023,085800
1592.0,75528.0,2707,10,1344,210,Brooklyn,2023,086000
1619.0,56386.0,2897,49,1420,69,Brooklyn,2023,086200
1445.0,62206.0,2207,66,887,47,Brooklyn,2023,086400
1908.0,77728.0,3252,245,1442,177,Brooklyn,2023,086600
1390.0,47708.0,3091,80,1557,218,Brooklyn,2023,086800
1616.0,57366.0,3132,176,1280,169,Brooklyn,2023,087000
1770.0,80372.0,3170,208,1186,76,Brooklyn,2023,087200
1323.0,35298.0,3069,444,1712,127,Brooklyn,2023,087401
1538.0,46789.0,1917,526,833,82,Brooklyn,2023,087600
1539.0,57900.0,2691,55,1048,150,Brooklyn,2023,087800
1127.0,60500.0,1882,1,871,65,Brooklyn,2023,088001
2663.0,103529.0,1166,317,428,40,Brooklyn,2023,088002
1523.0,48028.0,7033,809,2811,306,Brooklyn,2023,088200
1854.0,47269.0,5493,40,2088,191,Brooklyn,2023,088400
1528.0,54158.0,3997,76,1974,91,Brooklyn,2023,088600
1426.0,61346.0,4118,15,1693,143,Brooklyn,2023,088800
1455.0,59583.0,6919,144,2443,298,Brooklyn,2023,089000
1494.0,31496.0,3642,109,1600,81,Brooklyn,2023,089200
1729.0,62157.0,3717,21,1219,48,Brooklyn,2023,089400
1249.0,79554.0,2260,58,853,106,Brooklyn,2023,089800
1321.0,22396.0,4556,200,1888,153,Brooklyn,2023,090000
604.0,42424.0,3886,160,1007,67,Brooklyn,2023,090200
747.0,27706.0,4404,7,1873,63,Brooklyn,2023,090600
746.0,31003.0,6456,90,1675,34,Brooklyn,2023,090800
523.0,17028.0,5939,17,2666,81,Brooklyn,2023,091000
739.0,21840.0,6710,452,2627,51,Brooklyn,2023,091200
1310.0,43109.0,4650,136,1905,112,Brooklyn,2023,091600
622.0,46657.0,2546,29,1136,59,Brooklyn,2023,091800
1555.0,43901.0,2850,0,1358,40,Brooklyn,2023,092000
1433.0,50603.0,2990,232,1388,30,Brooklyn,2023,092200
1526.0,33231.0,3026,297,1061,79,Brooklyn,2023,092400
1540.0,86313.0,2401,2,1160,107,Brooklyn,2023,092800
1687.0,96250.0,3011,1,1035,69,Brooklyn,2023,093000
1607.0,83357.0,2430,63,1098,114,Brooklyn,2023,093400
1425.0,78929.0,1565,10,772,68,Brooklyn,2023,093600
1739.0,74781.0,2511,162,1030,76,Brooklyn,2023,093800
1897.0,85607.0,3056,68,1289,96,Brooklyn,2023,094401
596.0,27044.0,3122,97,1352,45,Brooklyn,2023,094402
1813.0,93819.0,1985,2,832,144,Brooklyn,2023,094600
1610.0,92895.0,2592,59,1054,158,Brooklyn,2023,095000
1961.0,95081.0,4167,89,1757,145,Brooklyn,2023,095400
1819.0,100404.0,4054,108,1542,191,Brooklyn,2023,095600
1898.0,67091.0,2987,98,1281,232,Brooklyn,2023,095800
1912.0,96500.0,1529,88,531,135,Brooklyn,2023,096200
1902.0,82350.0,2476,51,852,89,Brooklyn,2023,096400
1546.0,72396.0,2138,41,821,124,Brooklyn,2023,096600
1635.0,90357.0,1396,78,491,65,Brooklyn,2023,096800
1553.0,102566.0,2301,162,897,74,Brooklyn,2023,097000
1868.0,80769.0,2516,233,832,160,Brooklyn,2023,097400
666.0,23580.0,4124,0,1791,134,Brooklyn,2023,098200
1682.0,114292.0,1989,30,672,101,Brooklyn,2023,098400
1841.0,98750.0,2486,132,1152,128,Brooklyn,2023,098600
1785.0,78892.0,2926,78,1148,108,Brooklyn,2023,098800
2100.0,91848.0,1484,7,533,69,Brooklyn,2023,099000
1666.0,90897.0,1805,68,755,37,Brooklyn,2023,099200
1888.0,92730.0,1860,85,695,114,Brooklyn,2023,099400
1620.0,83462.0,3508,134,1308,140,Brooklyn,2023,099600
1790.0,99609.0,3834,150,1635,229,Brooklyn,2023,099800
1712.0,80772.0,2797,81,1028,111,Brooklyn,2023,100400
1710.0,108088.0,2533,76,991,65,Brooklyn,2023,100600
2074.0,87800.0,2202,183,763,69,Brooklyn,2023,100800
1468.0,69700.0,2860,178,880,12,Brooklyn,2023,101000
1522.0,101953.0,2176,48,928,89,Brooklyn,2023,101200
1792.0,74219.0,2057,31,887,54,Brooklyn,2023,101400
1620.0,173292.0,1768,53,546,25,Brooklyn,2023,101600
1548.0,97845.0,1667,58,843,118,Brooklyn,2023,101800
1713.0,120682.0,2137,179,715,23,Brooklyn,2023,102000
1789.0,88654.0,2234,369,828,106,Brooklyn,2023,102200
2297.0,79087.0,1873,192,654,73,Brooklyn,2023,102400
1954.0,87145.0,2957,135,1025,58,Brooklyn,2023,102600
1565.0,75875.0,1315,4,600,73,Brooklyn,2023,102801
475.0,17963.0,4190,104,1725,0,Brooklyn,2023,103401
901.0,20899.0,6050,1377,3622,129,Brooklyn,2023,105801
925.0,44059.0,6145,926,3196,179,Brooklyn,2023,105804
1187.0,53108.0,3852,48,2065,255,Brooklyn,2023,107001
1709.0,82540.0,4067,26,1865,139,Brooklyn,2023,107800
2157.0,74673.0,2515,54,759,56,Brooklyn,2023,109800
1501.0,75833.0,4571,30,1858,166,Brooklyn,2023,110400
943.0,30198.0,4583,52,2163,192,Brooklyn,2023,110600
707.0,31218.0,2856,4,1497,80,Brooklyn,2023,111000
1656.0,71593.0,3674,48,1257,134,Brooklyn,2023,111600
1689.0,82773.0,4004,24,1447,179,Brooklyn,2023,111800
1177.0,67396.0,3266,7,1308,140,Brooklyn,2023,112000
1621.0,28888.0,3101,48,1533,68,Brooklyn,2023,112200
1456.0,49422.0,3290,43,1445,240,Brooklyn,2023,112400
1453.0,73493.0,4607,0,1811,46,Brooklyn,2023,112600
1591.0,54484.0,4183,92,1660,94,Brooklyn,2023,112800
1555.0,58547.0,4303,23,1763,109,Brooklyn,2023,113000
1355.0,49306.0,2552,128,962,8,Brooklyn,2023,113200
633.0,26745.0,2702,31,1081,37,Brooklyn,2023,113400
1737.0,41196.0,1478,95,703,9,Brooklyn,2023,114201
1623.0,63049.0,2546,91,1059,77,Brooklyn,2023,114202
1932.0,75444.0,2637,42,865,68,Brooklyn,2023,114400
1877.0,72438.0,3052,81,904,85,Brooklyn,2023,114600
1603.0,68944.0,2937,83,994,45,Brooklyn,2023,115000
877.0,21238.0,4106,3,1836,22,Brooklyn,2023,115600
1555.0,75764.0,2528,38,990,131,Brooklyn,2023,115800
1464.0,73244.0,2566,155,1005,44,Brooklyn,2023,116000
1914.0,64100.0,2538,0,990,50,Brooklyn,2023,116200
1573.0,80125.0,3745,83,1333,118,Brooklyn,2023,116400
1738.0,41086.0,3172,49,1275,88,Brooklyn,2023,116600
1657.0,83841.0,2603,19,808,76,Brooklyn,2023,116800
1372.0,70179.0,2004,79,773,46,Brooklyn,2023,117201
1849.0,77401.0,4640,30,1575,80,Brooklyn,2023,117202
2108.0,47444.0,3716,319,1533,232,Brooklyn,2023,117400
1829.0,67222.0,2815,89,1026,74,Brooklyn,2023,117601
1764.0,59071.0,3076,314,1146,95,Brooklyn,2023,117602
1613.0,52750.0,1703,26,611,25,Brooklyn,2023,117800
1794.0,91167.0,3561,69,1067,51,Brooklyn,2023,118201
2179.0,88140.0,3119,308,1075,73,Brooklyn,2023,118202
1611.0,65766.0,4880,203,1772,165,Brooklyn,2023,118400
1768.0,83125.0,3740,134,863,54,Brooklyn,2023,118600
1631.0,60197.0,5288,181,1312,87,Brooklyn,2023,118800
1442.0,46979.0,1877,36,821,69,Brooklyn,2023,119000
2047.0,88705.0,3649,87,1331,124,Brooklyn,2023,119200
1682.0,71801.0,5402,17,1599,114,Brooklyn,2023,119400
1763.0,54177.0,6608,78,2204,66,Brooklyn,2023,119600
1020.0,46391.0,4170,144,1271,60,Brooklyn,2023,119800
1485.0,47656.0,2735,50,1057,84,Brooklyn,2023,120000
1739.0,119522.0,2013,206,553,44,Brooklyn,2023,120200
2123.0,58869.0,4520,78,1549,149,Brooklyn,2023,120801
1507.0,33662.0,4569,0,1777,86,Brooklyn,2023,120802
1172.0,49702.0,1583,257,634,53,Brooklyn,2023,120803
386.0,21985.0,4050,0,1705,80,Brooklyn,2023,121000
485.0,37626.0,4747,12,1643,41,Brooklyn,2023,121400
1258.0,70268.0,7587,0,2642,158,Brooklyn,2023,122000
2561.0,52649.0,9320,8759,1625,219,Brooklyn,2023,123700
2799.0,126364.0,2807,2303,1109,37,Brooklyn,2023,150200
2427.0,214297.0,3064,1520,1420,25,Brooklyn,2023,152200
1195.0,38657.0,2568,171,928,105,Manhattan,2023,000201
613.0,40182.0,6934,1748,3514,323,Manhattan,2023,000202
914.0,34473.0,10179,1135,5830,587,Manhattan,2023,000600
3501.0,197058.0,9008,6113,6693,1576,Manhattan,2023,000700
1289.0,33953.0,8889,1073,4670,346,Manhattan,2023,000800
3501.0,222237.0,1860,1148,1067,195,Manhattan,2023,000900
1213.0,130417.0,1720,1106,827,31,Manhattan,2023,001001
659.0,24350.0,6098,156,2525,77,Manhattan,2023,001002
1164.0,105938.0,4364,2212,2036,92,Manhattan,2023,001200
3501.0,193984.0,5371,3339,3215,300,Manhattan,2023,001300
1343.0,94076.0,3395,2371,1969,208,Manhattan,2023,001401
1263.0,50347.0,3449,1008,2011,204,Manhattan,2023,001402
3356.0,123750.0,7777,4276,4271,873,Manhattan,2023,001501
3501.0,182348.0,8485,4914,4699,645,Manhattan,2023,001502
2066.0,79973.0,6702,2280,3539,560,Manhattan,2023,001800
655.0,24655.0,4793,55,2040,18,Manhattan,2023,002000
3501.0,250001.0,7944,4903,3732,350,Manhattan,2023,002100
1118.0,38594.0,6437,1755,3291,280,Manhattan,2023,002201
3084.0,137313.0,2407,1354,1149,154,Manhattan,2023,002202
568.0,20876.0,4019,147,1859,83,Manhattan,2023,002400
439.0,23737.0,5070,76,1985,65,Manhattan,2023,002500
958.0,32837.0,4329,962,1977,61,Manhattan,2023,002601
2266.0,73899.0,3431,1918,2123,216,Manhattan,2023,002602
1534.0,135000.0,1191,287,785,149,Manhattan,2023,002700
1243.0,75100.0,6234,2088,3379,271,Manhattan,2023,002800
2336.0,102883.0,4073,2053,2581,334,Manhattan,2023,003001
1600.0,70346.0,2964,1323,1789,44,Manhattan,2023,003002
3501.0,225694.0,2770,1180,1103,334,Manhattan,2023,003100
2340.0,92434.0,7740,5601,4995,370,Manhattan,2023,003200
3501.0,250001.0,5574,4119,3306,700,Manhattan,2023,003300
2279.0,112030.0,6474,4295,4469,511,Manhattan,2023,003400
1168.0,49869.0,2935,886,1599,150,Manhattan,2023,003601
2626.0,136607.0,3461,2130,1744,221,Manhattan,2023,003602
3501.0,250001.0,3528,2236,2569,661,Manhattan,2023,003700
2248.0,78526.0,7393,4551,5329,765,Manhattan,2023,003800
2290.0,184604.0,6180,3340,3655,824,Manhattan,2023,003900
2539.0,153701.0,3615,2559,2230,259,Manhattan,2023,004001
3501.0,154390.0,6250,3579,2149,100,Manhattan,2023,004002
1745.0,96461.0,6815,3413,3904,657,Manhattan,2023,004100
3110.0,166447.0,5302,2686,1788,256,Manhattan,2023,004200
2696.0,93816.0,3590,2095,2934,436,Manhattan,2023,004300
3185.0,150697.0,16684,11904,8958,622,Manhattan,2023,004400
3501.0,185208.0,1047,771,553,116,Manhattan,2023,004500
3339.0,156000.0,2619,2020,1788,204,Manhattan,2023,004700
2575.0,171472.0,6660,4497,3829,858,Manhattan,2023,004800
2988.0,151546.0,4568,3518,3039,586,Manhattan,2023,004900
2982.0,190380.0,4780,3534,3600,793,Manhattan,2023,005000
2955.0,229963.0,3349,2251,1784,471,Manhattan,2023,005200
2724.0,139891.0,4721,3451,3568,674,Manhattan,2023,005400
3110.0,230167.0,5581,2874,2325,261,Manhattan,2023,005501
2030.0,149853.0,1933,1290,1280,186,Manhattan,2023,005502
1941.0,228750.0,4071,2038,2873,423,Manhattan,2023,005600
3501.0,222237.0,2865,2398,1749,307,Manhattan,2023,005700
3501.0,221875.0,4412,2538,2719,365,Manhattan,2023,005800
2279.0,163583.0,5098,3762,3246,890,Manhattan,2023,005900
3194.0,206087.0,5279,3936,2603,249,Manhattan,2023,006000
2847.0,244014.0,4970,2501,2914,628,Manhattan,2023,006100
3150.0,101598.0,4303,1670,1632,288,Manhattan,2023,006200
3457.0,176827.0,5843,4798,4411,1032,Manhattan,2023,006300
3034.0,113556.0,7939,5344,5638,1078,Manhattan,2023,006400
2766.0,119467.0,5227,3939,3820,920,Manhattan,2023,006500
2441.0,135367.0,11510,6342,7323,577,Manhattan,2023,006600
2869.0,129494.0,4928,3841,3698,504,Manhattan,2023,006700
3021.0,153913.0,7144,4675,4445,985,Manhattan,2023,006800
3501.0,239038.0,2570,1861,1494,340,Manhattan,2023,006900
3297.0,157802.0,4195,3303,2733,625,Manhattan,2023,007001
3501.0,158158.0,3676,2489,2487,239,Manhattan,2023,007002
3492.0,167963.0,5364,3638,3777,1045,Manhattan,2023,007100
3231.0,160880.0,7224,4589,5221,1053,Manhattan,2023,007200
2791.0,170434.0,5744,4523,4405,795,Manhattan,2023,007300
3501.0,194636.0,5257,3440,3544,786,Manhattan,2023,007400
2462.0,157350.0,3814,3186,2674,345,Manhattan,2023,007500
2840.0,164188.0,2455,1041,1626,201,Manhattan,2023,007600
3253.0,170655.0,5584,4503,4167,830,Manhattan,2023,007700
3492.0,126617.0,8412,4542,5392,707,Manhattan,2023,007800
3501.0,159763.0,4514,3290,3125,590,Manhattan,2023,007900
3249.0,176988.0,5292,3551,3773,929,Manhattan,2023,008000
3003.0,161474.0,6331,4864,5270,1358,Manhattan,2023,008100
3501.0,191250.0,3346,1664,2596,699,Manhattan,2023,008200
1555.0,79036.0,3629,1440,2451,372,Manhattan,2023,008300
3501.0,250001.0,1660,632,1300,354,Manhattan,2023,008400
3501.0,168320.0,3197,1404,2337,592,Manhattan,2023,008601
3351.0,189926.0,5188,3684,3753,994,Manhattan,2023,008603
3206.0,147454.0,5712,3740,3954,602,Manhattan,2023,008700
2911.0,106033.0,7096,4252,6239,1328,Manhattan,2023,008800
2036.0,98952.0,5849,3638,3815,729,Manhattan,2023,008900
3172.0,152716.0,7308,4769,6179,1847,Manhattan,2023,009000
3106.0,188145.0,6445,3813,4228,634,Manhattan,2023,009100
3501.0,170341.0,1408,866,1219,326,Manhattan,2023,009200
1997.0,105682.0,9699,6063,6417,849,Manhattan,2023,009300
2792.0,120625.0,77,44,60,12,Manhattan,2023,009400
3501.0,200455.0,3482,2417,1609,183,Manhattan,2023,009500
2125.0,91538.0,474,112,326,162,Manhattan,2023,009600
1008.0,70816.0,4477,2371,3068,370,Manhattan,2023,009700
2748.0,141989.0,8389,5645,5789,1204,Manhattan,2023,009800
3501.0,250001.0,1884,1344,1350,375,Manhattan,2023,009901
3501.0,169241.0,3890,1644,2436,224,Manhattan,2023,009902
3501.0,139659.0,1061,446,751,100,Manhattan,2023,009903
2485.0,115536.0,1651,946,1588,490,Manhattan,2023,010000
3501.0,106528.0,1923,681,1271,155,Manhattan,2023,010100
3501.0,158343.0,3083,1478,2084,553,Manhattan,2023,010300
2276.0,188971.0,960,670,1098,528,Manhattan,2023,010400
2983.0,250001.0,7562,6368,5633,1673,Manhattan,2023,010601
3501.0,202674.0,5006,2997,2708,463,Manhattan,2023,010602
2910.0,162455.0,3476,2143,2163,282,Manhattan,2023,010801
3487.0,157532.0,4094,3418,2732,588,Manhattan,2023,010802
3273.0,116758.0,1840,1530,1595,576,Manhattan,2023,010803
3269.0,150625.0,200,84,105,21,Manhattan,2023,010900
2701.0,144856.0,6955,4138,5099,1178,Manhattan,2023,011000
3329.0,104119.0,4767,1949,2959,218,Manhattan,2023,011100
3501.0,207850.0,950,711,977,416,Manhattan,2023,011201
3501.0,206295.0,520,435,597,288,Manhattan,2023,011202
3501.0,174453.0,1053,784,1174,601,Manhattan,2023,011203
2400.0,91250.0,122,16,131,97,Manhattan,2023,011300
3501.0,250001.0,1138,891,1393,729,Manhattan,2023,011401
3378.0,217500.0,2283,1664,1925,787,Manhattan,2023,011402
3329.0,130302.0,3929,1947,2359,534,Manhattan,2023,011500
1981.0,105893.0,3346,2063,2898,754,Manhattan,2023,011600
3501.0,114517.0,5051,2790,3842,478,Manhattan,2023,011700
2987.0,157480.0,9462,7739,6628,1322,Manhattan,2023,011800
364.0,15843.0,1174,308,1196,172,Manhattan,2023,011900
2276.0,159605.0,3199,2431,2646,860,Manhattan,2023,012000
1607.0,68434.0,3110,1924,2097,405,Manhattan,2023,012101
1374.0,58180.0,4850,2760,3493,256,Manhattan,2023,012102
2664.0,218869.0,3008,2685,2599,1125,Manhattan,2023,012200
3108.0,157375.0,9788,7057,6509,1599,Manhattan,2023,012400
3501.0,136865.0,2635,1114,2026,515,Manhattan,2023,012500
2801.0,118758.0,7288,5690,5059,1199,Manhattan,2023,012601
3501.0,217106.0,4550,4006,3539,1154,Manhattan,2023,012602
2527.0,145545.0,6786,4291,4690,436,Manhattan,2023,012700
2564.0,189583.0,4914,4092,3709,1327,Manhattan,2023,012800
2636.0,120911.0,7091,3411,5338,794,Manhattan,2023,012901
2188.0,102684.0,2647,1053,1593,260,Manhattan,2023,012902
