geoid,borough,year,median_rent,median_income,total_pop,white_non_hisp,total_housing_units,vacant_housing_units
018200,Queens,2009,816.2924915998274,29924.691920015182,11793,1543,4535,191
018300,Brooklyn,2009,1240.1362465551747,57344.10775977598,19525,8459,9997,1128
018301,Bronx,2009,1245.8104667609618,57751.45097289652,2608,1145,1337,151
018302,Bronx,2009,1245.8104667609616,57751.45097289652,4315,1895,2212,249
018400,Bronx,2009,733.1905582935842,38631.03014250957,14652,5069,5553,181
018401,Queens,2009,368.0,50618.0,2016,26,705,81
018402,Queens,2009,1075.0,69419.0,2574,18,705,11
018500,Manhattan,2009,1157.753849954706,59143.81075516758,1036,542,528,30
018501,Brooklyn,2009,1113.5260930750217,51639.28624431372,9438,4398,5711,1084
018502,Manhattan,2009,1362.1511217793477,68619.42212813723,5541,2956,3208,613
018600,Brooklyn,2009,948.5914651287032,33176.405137565336,9607,1331,3377,207
018700,Brooklyn,2009,1280.7020359836981,67860.06682292922,8583,4910,4183,328
018701,Staten Island,2009,1254.057208333162,86909.24095226097,2129,1291,765,37
018703,Staten Island,2009,1199.0,79211.0,3707,2265,1141,96
018704,Staten Island,2009,1199.0,79211.0,4203,2568,1294,109
018800,Brooklyn,2009,1010.6778463379484,50694.10462984339,10310,2585,3766,573
018900,Manhattan,2009,791.6456392859254,32723.63917510969,21213,4286,8687,490
018901,Staten Island,2009,1648.1284806503954,75900.77144520826,5805,4704,2265,241
018902,Staten Island,2009,1413.0,85323.0,5080,3626,1784,38
019000,Brooklyn,2009,953.0589098295904,44739.38291389234,8861,2713,3645,435
019100,Brooklyn,2009,1272.4626181769836,71519.45862838409,6408,3691,3356,249
019200,Queens,2009,716.8644476846946,36702.1891421532,9395,1760,2986,174
019300,Bronx,2009,836.237498982632,38507.5301653072,21626,5830,8591,540
019400,Manhattan,2009,847.3580931609395,32531.5156820434,14738,2131,5081,374
019500,Brooklyn,2009,1090.7517050679544,49226.42158698791,17852,6731,8655,654
019600,Bronx,2009,1077.018305549694,59098.97103819372,721,296,237,17
019700,Bronx,2009,1127.2988443966676,44718.178177909176,5048,1182,1739,89
019701,Manhattan,2009,2001.0,100268.0,126,115,61,0
019702,Manhattan,2009,1050.0,49688.0,2419,431,1137,172
019800,Bronx,2009,991.8404042340937,43197.702822064864,29750,9168,10751,782
019900,Brooklyn,2009,1141.4620952459802,52714.08484930244,19646,6586,8263,748
019901,Brooklyn,2009,1266.20435372397,68156.6037805613,4175,2216,2044,142
019902,Brooklyn,2009,1182.8904574664384,55354.80678473998,6890,2589,2864,177
019903,Brooklyn,2009,1129.4214214990275,45028.36557368118,4923,1175,1705,88
020000,Brooklyn,2009,1014.2960822102726,43000.73451194225,9796,2884,4069,615
020100,Bronx,2009,1111.3771355870592,60736.752817157394,10825,3654,4473,489
020101,Manhattan,2009,1778.0,81118.0,1747,972,333,18
020102,Manhattan,2009,875.0,37961.0,3992,794,1737,184
020200,Bronx,2009,1063.8020958032134,53043.34494312941,3137,1262,1182,77
020300,Brooklyn,2009,1353.575799721836,39756.39082058414,4314,1883,1130,107
020400,Bronx,2009,930.2882528599023,39746.900554668464,6374,1903,2259,198
020500,Brooklyn,2009,983.7267242861385,52620.853980516076,10571,2742,4101,279
020501,Bronx,2009,995.969640793425,55667.30299292894,4402,1240,1700,122
020502,Bronx,2009,991.8200976453866,55485.02799579754,3113,871,1199,84
020600,Manhattan,2009,912.974790868244,48234.65444166989,7101,2305,2725,275
020601,Bronx,2009,1042.3491608144898,41530.30298766672,2910,348,1005,94
020700,Brooklyn,2009,1228.6886003737582,71366.96941083898,1913,671,760,68
020701,Brooklyn,2009,1228.568319236964,55751.98896583003,6832,3008,2968,259
020702,Staten Island,2009,1214.8932459527891,70611.99104422385,5365,1901,2157,193
020800,Bronx,2009,946.8119692218585,42628.333172148465,11348,2758,4775,659
020803,Staten Island,2009,1103.0,93029.0,6417,5703,2117,61
020804,Staten Island,2009,1050.0,96125.0,5471,4823,1972,66
020805,Staten Island,2009,1213.0,77982.0,3898,3241,1420,70
020806,Staten Island,2009,1213.0,77982.0,5015,4170,1827,90
020900,Bronx,2009,902.3970158917093,30681.14545581067,3459,195,1306,70
020901,Manhattan,2009,435.0,19816.0,3181,80,1465,176
021000,Bronx,2009,901.2666447269384,42188.779950972275,14828,1417,6602,499
021001,Bronx,2009,900.7238528009534,42343.857605780686,6430,576,2883,217
021002,Bronx,2009,900.7238528009534,42343.85760578069,5750,515,2578,194
021100,Brooklyn,2009,931.9041607539104,37080.48427827387,18237,4326,8235,612
021200,Queens,2009,964.6526521194336,48712.40872113192,16158,1689,7095,656
021300,Brooklyn,2009,1043.819233374626,48431.55856272677,9573,1808,3832,398
021301,Bronx,2009,864.4726028327191,35408.64965457665,2003,206,795,101
021302,Bronx,2009,881.1937909574277,32938.09409719454,4023,58,1581,129
021303,Bronx,2009,853.7153771971803,31833.006251010822,4441,372,1699,211
021400,Brooklyn,2009,990.5269593363183,40318.74574561912,11371,2139,4654,269
021500,Bronx,2009,950.7226784931718,50515.60673261919,7213,1658,3390,230
021501,Bronx,2009,889.0813583626807,25605.325404010455,3352,105,1306,259
021502,Bronx,2009,835.1082531550517,23408.156000647836,6206,24,2096,172
021600,Brooklyn,2009,948.8725094945955,45011.04224364593,5366,1950,2136,230
021601,Queens,2009,978.5283033104301,35035.719473095414,7413,1517,3015,354
021602,Bronx,2009,965.5623823939018,44275.6072374065,7106,742,3047,188
021603,Brooklyn,2009,948.8725094945953,45011.04224364592,4761,1730,1895,204
021700,Bronx,2009,870.9076472915572,27625.55528604395,7408,422,2747,198
021703,Manhattan,2009,920.9106132293027,28996.463560532567,3677,73,1210,154
021800,Bronx,2009,901.5229387235918,35082.69901527793,15424,3972,5865,480
021900,Bronx,2009,777.100416917362,26645.19152357803,9905,754,3941,235
022000,Bronx,2009,929.0454130116959,34972.79523026315,10707,4601,4792,819
022001,Queens,2009,1109.6060322234055,48517.338934664986,6715,2926,3266,188
022002,Queens,2009,1170.4901536221914,65943.00528248725,5220,2122,2300,84
022100,Bronx,2009,913.7782661236013,26598.423735956287,6572,219,2234,237
022101,Bronx,2009,913.5386035066133,26520.118425099965,2972,97,1010,107
022102,Bronx,2009,899.6395568372541,34824.06312132256,5513,484,2382,328
022200,Brooklyn,2009,946.7789808730963,29820.451629934945,9369,4353,3901,673
022300,Bronx,2009,1016.1026754158011,39646.45638102329,12533,1682,4919,367
022301,Manhattan,2009,796.1688426339894,21953.961993134813,7595,544,2435,286
022302,Manhattan,2009,624.1266534353323,17106.797913912545,3553,154,1521,93
022400,Brooklyn,2009,781.9854804646252,27603.10304470257,11364,3991,4104,371
022401,Bronx,2009,955.0,34160.0,2696,882,1185,30
022403,Bronx,2009,1058.0,46023.0,4609,1313,1773,40
022404,Bronx,2009,1058.0,46023.0,3423,975,1317,29
022500,Bronx,2009,886.2457697546787,31464.93064063187,13424,997,4264,285
022600,Brooklyn,2009,1061.953899548163,59901.47580381115,296,129,109,16
022601,Brooklyn,2009,1061.953899548163,59901.47580381115,1673,727,618,92
022602,Brooklyn,2009,1061.953899548163,59901.47580381115,7901,3432,2920,436
022700,Manhattan,2009,871.6505563008207,35914.410016225236,7040,1078,3495,628
022701,Bronx,2009,851.8348365227928,34939.18717712837,3637,455,1538,181
022702,Bronx,2009,836.0199118283089,43595.13846372901,1522,149,638,114
022703,Bronx,2009,958.1837527804381,36743.720771068074,1008,33,508,84
022800,Bronx,2009,922.7657259659765,41196.08545430569,15166,4930,6161,993
022801,Staten Island,2009,1062.664450632718,59985.72766967138,4755,2074,1757,261
022802,Staten Island,2009,1154.0210492396977,71749.41908280409,3012,2249,1097,74
022900,Brooklyn,2009,919.0810731077424,33419.43764594438,11865,1123,4841,667
022901,Bronx,2009,935.8252675865141,29452.189961602126,5556,62,1886,188
022902,Bronx,2009,922.4001317192083,23411.725062182326,3303,3,1175,155
023000,Queens,2009,920.3270510429925,29641.151718846173,18231,4768,7049,783
023100,Bronx,2009,1096.2210364859618,46809.81174041147,13599,2338,5756,787
023200,Queens,2009,879.5090390908731,33920.65710981205,22269,6721,7807,902
023300,Brooklyn,2009,827.3110447380946,39405.58210499232,11783,1741,4670,609
023301,Bronx,2009,891.7784706610635,28279.303783441075,4730,128,1721,138
023302,Bronx,2009,973.6645032971516,31887.29951642275,3178,48,1113,130
023400,Bronx,2009,1054.3030254134733,40225.33650665591,8324,3977,3011,300
023500,Brooklyn,2009,1124.801393728223,49380.50069686411,4071,679,1359,67
023501,Bronx,2009,958.8827568619395,35314.09840505452,16374,1413,5915,479
023502,Bronx,2009,943.1865451395338,29686.11249921698,11061,668,4026,396
023600,Bronx,2009,915.1931343464311,35325.51686141551,3631,1154,1408,85
023700,Brooklyn,2009,953.8494333032414,29861.36736583796,6475,2034,2118,168
023702,Bronx,2009,944.0,22917.0,1063,31,381,15
023703,Bronx,2009,952.0,21871.0,6015,141,1685,47
023704,Bronx,2009,952.0,21871.0,4034,95,1130,32
023800,Brooklyn,2009,1146.8761489304727,43480.92163813462,7507,4189,2587,263
023802,Queens,2009,1338.7375939209098,51861.495203471444,3193,1477,1133,104
023803,Brooklyn,2009,1338.7849199092532,51633.28422519131,1141,527,405,37
023804,Brooklyn,2009,1343.0397203053276,52252.98527906717,3694,1721,1313,121
023900,Bronx,2009,1085.9117589453247,28784.32688133668,13410,2679,4593,274
024000,Bronx,2009,1041.0752403951053,37227.01534632412,11199,3688,3825,293
024100,Brooklyn,2009,914.2799767721237,33831.62851783892,16959,1356,6335,616
024200,Brooklyn,2009,998.5183716428523,42066.70505414182,6228,2808,2149,192
024300,Brooklyn,2009,1062.556992146825,36831.808648729435,15389,2019,5961,720
024301,Manhattan,2009,842.0,26122.0,3686,96,1384,147
024302,Brooklyn,2009,345.6968422333947,14571.200587838075,5498,53,1750,75
024400,Brooklyn,2009,1127.9103277790261,81815.36693723196,415,356,138,8
024401,Bronx,2009,1127.3847590361447,83141.60957831326,2774,2376,925,50
024402,Bronx,2009,1127.3847590361447,83141.60957831326,4746,4065,1582,86
024500,Bronx,2009,893.4656446925082,32249.45929171858,24789,2245,8570,729
024501,Bronx,2009,894.4243458402377,32231.084939884204,4363,394,1511,130
024502,Bronx,2009,893.0415222863912,32237.93324448393,3891,352,1345,114
024600,Bronx,2009,1052.5058270943398,53347.85689114888,5429,3399,1956,205
024700,Brooklyn,2009,956.095647862825,42108.73421101502,18327,3060,6723,619
024800,Bronx,2009,1135.2210355987054,61775.46391585762,11530,7419,4284,290
024900,Brooklyn,2009,1036.8534723147911,47483.602297736215,11900,2563,4563,486
025000,Bronx,2009,1092.1162029459902,58487.7790507365,2754,1448,1024,59
025100,Manhattan,2009,991.2397848136807,48829.25697596646,27455,6661,9016,541
025200,Bronx,2009,860.9888942208815,35722.2244464249,6319,1854,2221,113
025300,Bronx,2009,977.4148491553402,33780.99508306115,18878,2056,6881,387
025301,Brooklyn,2009,977.8110040826625,33822.92442627636,5271,575,1921,108
025302,Brooklyn,2009,977.1600367547269,33781.06500814294,4245,462,1548,88
025400,Bronx,2009,975.3069153069152,51705.4829059829,5148,2851,2094,45
025401,Bronx,2009,860.9888942208815,35722.224446424894,4281,1256,1505,77
025402,Bronx,2009,898.389140662252,39275.40961231084,4531,1545,1605,86
025500,Brooklyn,2009,881.2638547346004,30952.658337066667,20343,2642,7357,507
025600,Bronx,2009,838.3703178781129,42052.42700951609,4939,2410,1727,136
025700,Bronx,2009,992.0299622035756,37097.241555331406,10393,1165,4097,488
025800,Bronx,2009,1038.2381089651196,46010.2634765062,4142,1770,1431,110
025900,Manhattan,2009,1054.2313666507043,56646.5938312215,6405,1006,2507,327
025901,Brooklyn,2009,1123.0,26014.0,1765,228,677,89
025902,Brooklyn,2009,419.0,18269.0,3738,0,1096,0
026000,Brooklyn,2009,969.2150807899461,42006.917773788155,5570,1836,1746,174
026100,Bronx,2009,900.954042130464,35086.86430993157,26727,1958,8918,671
026200,Brooklyn,2009,1228.4115334207077,46511.373525557006,3815,1083,1234,130
026300,Bronx,2009,969.6776832724165,32365.896137226293,25318,2025,9237,416
026400,Bronx,2009,1012.7811022816882,51516.7741806953,12717,6938,4625,302
026500,Brooklyn,2009,1014.944896000936,37145.32450139518,16820,2194,6105,407
026501,Bronx,2009,1013.819125180612,37058.38946538814,3698,489,1343,88
026502,Bronx,2009,1013.2742727173866,37000.22766461101,2398,315,871,57
026600,Brooklyn,2009,901.5434612372749,43359.57791699295,5108,1922,2023,143
026601,Bronx,2009,1039.358429903367,51846.535718543775,3291,1521,1485,88
026602,Bronx,2009,987.0,39812.0,4961,3030,2560,182
026700,Brooklyn,2009,1009.218572902291,37242.461514372415,14918,1781,5376,406
026701,Bronx,2009,1009.259484260164,37242.287692765196,2464,294,888,67
026702,Bronx,2009,1009.930043453281,37427.99049967665,5931,716,2138,161
026800,Brooklyn,2009,1086.0,46389.0,4293,2478,1519,97
026900,Brooklyn,2009,955.2699648415039,32141.864883652503,19016,955,6644,582
026901,Bronx,2009,954.1470694138827,31866.567113422683,3916,202,1371,120
026902,Bronx,2009,954.1470694138828,31866.567113422687,2677,138,937,82
027000,Brooklyn,2009,1080.4840250821142,49533.1349656614,3347,1374,1463,192
027100,Brooklyn,2009,940.2363728512707,35071.54732333582,12934,1481,4621,271
027101,Manhattan,2009,1001.7820900836747,36092.98184084031,4572,672,1584,85
027102,Manhattan,2009,1001.7820900836745,36092.98184084031,2488,365,862,46
027200,Brooklyn,2009,942.7097078228087,36524.68652214891,5304,1651,1842,83
027300,Bronx,2009,1037.9653217729854,47729.96840043411,18415,3922,6912,446
027301,Brooklyn,2009,1121.0243971508735,64730.85978469964,7512,3594,2892,175
027302,Queens,2009,1003.572774457467,65278.3700105966,8380,4221,2864,113
027400,Bronx,2009,1153.7558797909408,59447.99513646922,1904,1290,706,68
027401,Bronx,2009,1153.7558797909408,59447.99513646922,4346,2945,1613,155
027402,Bronx,2009,1153.7558797909408,59447.995136469224,7509,5088,2786,268
027500,Brooklyn,2009,1105.2999600071494,46885.79098489969,15169,3156,6275,605
027600,Brooklyn,2009,952.9221519749361,40079.099499315824,5821,1458,1877,121
027700,Brooklyn,2009,919.6234587187927,34183.99308369214,18794,1461,6392,451
027701,Bronx,2009,919.5575602052902,34159.83099091986,2804,216,952,67
027702,Bronx,2009,1249.2138344627715,48937.69817903438,10699,4681,4403,133
027704,Staten Island,2009,1198.0,84387.0,4724,3639,1471,59
027705,Staten Island,2009,1308.0,74639.0,5229,3680,1726,90
027706,Staten Island,2009,1308.0,74639.0,4315,3037,1424,75
027800,Brooklyn,2009,796.6637648882952,32583.972785874368,5096,1980,2007,73
027900,Bronx,2009,1024.7496137702142,48275.39443380759,34882,10220,13245,1050
028000,Queens,2009,1086.2411560036007,60927.37012854045,3481,1080,1198,56
028100,Bronx,2009,959.031646658314,51933.27084227306,16906,6229,7733,320
028200,Queens,2009,1128.3927073914017,41419.48656382488,4086,1738,1754,134
028300,Brooklyn,2009,926.0533792143322,37126.76958544231,21397,3618,8536,426
028400,Brooklyn,2009,1082.0764530498109,52992.926432824235,8620,2822,3113,237
028500,Bronx,2009,928.7001500869437,43208.031853149565,16550,5022,6578,303
028501,Brooklyn,2009,1331.0,35385.0,917,179,142,0
028502,Brooklyn,2009,358.0,15769.0,3416,30,1144,0
028600,Bronx,2009,939.4369874711547,38115.567189279325,6335,3734,2686,189
028700,Manhattan,2009,964.6979197172507,46854.555619037856,17382,4170,7245,425
028800,Bronx,2009,1134.1554366334224,55591.36414497689,4645,1778,1453,56
028801,Bronx,2009,1134.1554366334226,55591.36414497689,2268,868,709,28
028802,Bronx,2009,1134.1554366334226,55591.36414497689,1904,729,595,23
028803,Queens,2009,1112.5390652592969,55296.6047725806,3622,1354,1138,47
028900,Bronx,2009,897.5724936827945,37625.313405603025,8131,1334,3268,281
029000,Brooklyn,2009,1033.0,33354.0,3655,2650,1584,92
029100,Brooklyn,2009,983.8652010280888,34625.75344226179,21678,1709,7429,611
029102,Staten Island,2009,1188.0,73551.0,1492,1111,605,64
029104,Staten Island,2009,1195.0,77985.0,6828,4752,2506,78
029105,Staten Island,2009,1175.0,75707.0,5454,4766,1879,24
029106,Staten Island,2009,1188.268709526838,75600.45126485215,1563,1339,536,9
029200,Queens,2009,1232.617396547983,57643.956893001996,1166,221,398,22
029300,Brooklyn,2009,1103.61440069298,50494.85946455198,5345,1431,2110,160
029301,Bronx,2009,1105.4745588647186,50741.36672579592,11403,3087,4511,341
029302,Bronx,2009,1105.7701240788147,51039.03018385139,4663,1274,1851,141
029400,Brooklyn,2009,1109.9838299868188,49015.08239420847,9916,3082,3265,188
029500,Bronx,2009,1089.1171146898703,59704.36154148057,20135,7191,8979,748
029600,Brooklyn,2009,987.8757490564208,37905.46793728258,7018,4474,3304,370
029700,Brooklyn,2009,1150.9702333823009,64343.961352490216,9677,3650,4281,590
029800,Brooklyn,2009,1133.0,46667.0,3887,2295,1271,59
029900,Brooklyn,2009,909.6980227683416,39842.98534985208,10224,1607,4220,484
030000,Bronx,2009,1042.6933438306285,46709.55444251764,9861,5050,4059,136
030100,Bronx,2009,1014.7790966266587,47083.787161647226,1477,356,699,90
030200,Bronx,2009,913.7989544436148,50286.13017176998,3558,707,1527,60
030201,Bronx,2009,913.7989544436145,50286.13017176997,3721,739,1597,63
030202,Bronx,2009,913.7989544436145,50286.13017176997,5086,1011,2183,86
030300,Brooklyn,2009,912.4446656050955,33878.82165605095,7528,1435,3458,405
030301,Staten Island,2009,1171.3820122155748,63595.492766929,6134,3241,2152,16
030302,Staten Island,2009,1573.0,72964.0,6326,2309,2162,58
030400,Queens,2009,1273.5717172484708,52825.536644256215,2909,740,987,72
030500,Bronx,2009,938.5459052982835,33721.97482422446,9831,822,3352,231
030600,Brooklyn,2009,1143.1030920593143,48245.86080147595,9557,2851,3330,180
030700,Brooklyn,2009,1118.2084533749908,62087.87574367114,4405,2572,2050,122
030701,Bronx,2009,1119.119330362009,62072.00535846905,4939,2875,2294,136
030800,Brooklyn,2009,693.9408421225687,28603.391338114114,1544,956,770,71
030900,Brooklyn,2009,1010.8652768871082,48954.70288285839,23521,9726,9968,735
030903,Queens,2009,1209.0,56628.0,5021,1041,1636,96
030904,Queens,2009,1207.649213962739,56521.71719313755,5458,1163,1784,106
030905,Queens,2009,1190.0,48906.0,4137,1109,1339,69
030906,Queens,2009,1189.9141823241107,48943.926963946426,4578,1228,1483,77
031000,Bronx,2009,1284.0444930913086,89318.2201779488,5325,2958,1362,4
031100,Brooklyn,2009,742.766276811247,31113.48605183117,7588,553,3049,308
031200,Bronx,2009,1244.0,94500.0,1865,595,645,0
031300,Brooklyn,2009,940.5134253904313,31391.717706980682,156,7,73,8
031400,Bronx,2009,1015.9743056510054,56430.22051723367,3019,1782,1241,64
031401,Bronx,2009,1072.5138312407566,58015.71449303317,4066,2236,1617,90
031402,Bronx,2009,1584.85052718536,72844.23097643911,551,101,153,16
031500,Brooklyn,2009,892.0,32993.0,193,16,95,12
031600,Bronx,2009,1236.0,69592.0,2359,917,736,12
031700,Bronx,2009,1184.9683274848642,52834.62459167985,1369,958,545,39
031701,Brooklyn,2009,1741.0520041360014,109329.36956389513,3112,1655,1674,206
031702,Brooklyn,2009,1038.0,37969.0,122,10,50,7
031703,Brooklyn,2009,1720.0240234038279,107631.18248277741,7355,3861,3935,482
031704,Brooklyn,2009,1720.4707049557417,107474.15958210474,6285,3292,3367,412
